Sentence,Global Reporting Initiative,Integrated Reporting,Task Force on Climate-related Financial Disclosure
"We encourage all staff to 
do the course, regardless of their role, to build greater understanding of human rights across Shell.",0.39644184708595276,0.3515191078186035,0.2520391345024109
Read more about our human rights policies and focus areas in our booklet Shell's approach to human rights and at www.shell.com/human-rights.,0.5931193232536316,0.2836763560771942,0.12320438772439957
"Modern slavery
Shell is opposed to all forms of modern slavery.",0.5215533971786499,0.2691245675086975,0.20932206511497498
"Such exploitation is against our commitment to respect human rights as set out in the UN 
Universal Declaration of Human Rights and the International Labour Organization's Declaration on Fundamental Principles and Rights at Work.",0.43659380078315735,0.3981304466724396,0.16527579724788666
Our approach is informed by the UN Guiding Principles on Business and Human Rights.,0.39368581771850586,0.3686373829841614,0.23767688870429993
Read more about our approach in our statement under the UK Modern Slavery Act at www.shell.com/uk-modern-slavery-act.,0.6842910647392273,0.20947223901748657,0.10623671114444733
"Read Shell Australia's Joint Modern Slavery Statement, prepared under Australia's Modern Slavery Act 2018, at
www.shell.com.au/sustainability/reporting.",0.7527122497558594,0.12469810992479324,0.12258969247341156
54 Shell Sustainability Report 2022,0.7890852689743042,0.10735063254833221,0.10356408357620239
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting nature Powering livesGenerating
shareholder valueOur performance
data Ck «- =
Security practices
We work to maintain the safety, security and human rights of our employees, contract staff and local communities.",0.5670714974403381,0.23078860342502594,0.20213991403579712
"Shell Group companies have 
implemented the Voluntary Principles on Security and Human Rights (VPSHR) since their development in 2000.",0.5262019038200378,0.28861287236213684,0.18518516421318054
"We incorporate the VPSHR into 
our core security-related processes and contracts.",0.534936249256134,0.34877386689186096,0.1162899062037468
We carry out annual risk assessments and develop implementation plans to manage the identified risks.,0.4971970021724701,0.2720084488391876,0.2307945340871811
"As part of these plans, we carry out 
training and awareness briefings with the security forces that we rely on in our implementation countries.",0.4904778003692627,0.3149552643299103,0.19456696510314941
"We also screen private security 
providers on VPSHR and monitor their performance against a range of criteria.",0.7526323199272156,0.15951719880104065,0.08785047382116318
"Read more about our approach to human rights and security at www.shell.com/sustainability/transparency/human-rights and more about our 
implementation of the VPSHR at www.shell.com/vpshr.",0.6079981327056885,0.30714449286460876,0.08485743403434753
"ID More in this report Working with our suppliers I Diversity, equity and inclusion I Our Powering Progress targets
@ More on Shell websites Powering Progress - transitioning to net-zero emissions | Human rights
Managing our impact on people
Engaging with communities
Engaging with communities is part of our approach to managing human rights and providing access to remedy.",0.8613834381103516,0.1062617376446724,0.03235485032200813
"Shell's HSSE & SP Control Framework helps to ensure that we operate responsibly and avoid or minimise the negative social impacts of our 
operations.",0.5692588090896606,0.2574043869972229,0.17333674430847168
"The requirements set out in the framework also help us to maximise benefits arising from our presence, such as local employment and 
contractual opportunities.",0.4034065902233124,0.336619108915329,0.25997433066368103
"We use our online community feedback tool at many of our sites to track and respond to questions, complaints and feedback that we receive.",0.7235296368598938,0.15302437543869019,0.12344597280025482
"It 
allows our network of 121 community engagement practitioners (CEPs) to document feedback and outcomes.",0.6163455247879028,0.283585786819458,0.10006864368915558
"The CEPs act as a bridge between 
local communities and our businesses.",0.5136430263519287,0.2804088592529297,0.2059481143951416
"In 2022, most issues were resolved directly by the CEPs, and the remainder were resolved by site 
management.",0.40023988485336304,0.3575165569782257,0.24224355816841125
"In 2022, we increased the number of sites with community feedback mechanisms aligned with the effectiveness criteria of the UN Guiding 
Principles to 16.",0.4577345848083496,0.30975794792175293,0.23250746726989746
Several more sites have different procedures in place.,0.4257505238056183,0.32002130150794983,0.2542281448841095
We received feedback from 108 sites in 30 countries in 2022.,0.4903241693973541,0.34580788016319275,0.1638679951429367
55 Shell Sustainability Report 2022,0.784381091594696,0.11478190124034882,0.10083696991205215
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting nature Powering livesGenerating
shareholder valueOur performance
data Ck «- =
Community feedback by type
Percentage
a ■ Complaints 
b ■ Requests 
c ■ Questions 
d  Positive feedbackComplaints received globally by category 
Percentage
a ■ Social e ■ Health
b ■ Environment f  Security
c ■ Business integrity,
contractual and commercial
d  Safety
Environmental complaints by subcategory 
Percentage
a ■ Odour 
b ■ Noise 
c ■ Light 
d  Flaring 
e ■ Air quality 
f  Dustg ■ Ecosystem 
and habitat 
h  Spills
i ■ Soil and water 
contamination 
j ■ OtherSocial complaints by subcategory
Percentage
a ■ Land and resettlement 
b ■ Local content 
c ■ Labour 
d  Othere ■ Engagement 
f  Social investment 
g ■ Impact
Read more about our work with communities at www.shell.com/sustainability/communities/working-with-communities.",0.578151285648346,0.2697148025035858,0.15213395655155182
56 Shell Sustainability Report 2022,0.7813881635665894,0.11038175225257874,0.1082300916314125
"Sustainability at
Shell Our core valuesAchieving net-zero
emissions Respecting nature Powering livesGenerating
shareholder valueOur performance
data Ck «- =
Indigenous Peoples
Our activities can affect Indigenous Peoples who hold specific rights for the protection of their cultures, traditional ways of life and special 
connections to land and water.",0.5729468464851379,0.21774044632911682,0.20931269228458405
"We seek the support and agreement of Indigenous Peoples potentially affected by our activities through 
dialogue, culturally appropriate grievance mechanisms and impact management processes.",0.5464230179786682,0.3275606632232666,0.12601631879806519
"Shell has a public position statement on Free Prior and Informed Consent (FPIC), a principle recognised in the UN Declaration on the Rights of 
Indigenous Peoples.",0.4328339993953705,0.2981742024421692,0.2689917981624603
"It entails open dialogue, good-faith negotiations and, where appropriate, the development of agreements that address the 
needs of Indigenous Peoples.",0.4477461278438568,0.4112257957458496,0.14102803170681
"In 2022, we continued to work with Indigenous Peoples at several of our projects.",0.5037587285041809,0.2997150719165802,0.19652613997459412
"At our QGC natural gas project in Australia, we are helping 
Traditional Owners develop a centralised database that enables them to document and manage their rich cultural heritage and increase 
understanding of its depth and sensitivities.",0.4435892403125763,0.43898072838783264,0.11743009090423584
